subj,run,set,block,cond,rules,af,mean_accu,median_rt,block1_correct,block2_correct,members,F1Ans,F2Ans,F3Ans,LatentF,ExpectedB1F,B1_t0,B1_t1,B1_t2,B1_t3,B1_t4,B1_t5,B1_t6,B1_t7,B1_t8,B1_t9,B1_t10,B1_t11,B1_t12,B1_t13,B2_t0,B2_t1,B2_t2,B2_t3,B2_t4,B2_t5,B2_t6,B2_t7,B2_t8,B2_t9,B2_t10,B2_t11,B2_t12,B2_t13,B2_t14,B2_t15,group_n
sub-CGAY233,2,2,1,Expand,2R,1,0.8571428571428571,1.0109328500002448,1.0,0.5,"[sub-CGAY233, 2, 2, 1, Expand, 2R, 1, 0.857143, 1.010933, 1.0, 0.5]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,4
sub-CGAY233,2,2,2,Expand,2R,1,1.0,0.945643150000251,1.0,0.5,"[sub-CGAY233, 2, 2, 2, Expand, 2R, 1, 1.000000, 0.945643, 1.0, 0.5]",1,0,0,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,4
sub-CGAY245,2,2,1,Expand,2R,1,0.9285714285714286,0.9226802500197664,1.0,0.5,"[sub-CGAY245, 2, 2, 1, Expand, 2R, 1, 0.928571, 0.922680, 1.0, 0.5]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,4
sub-CGAY245,2,2,2,Expand,2R,1,1.0,0.8383201499236748,1.0,0.5,"[sub-CGAY245, 2, 2, 2, Expand, 2R, 1, 1.000000, 0.838320, 1.0, 0.5]",1,0,0,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,4
sub-CGAY215,2,3,1,Preserve,1R,0,0.9285714285714286,1.1413737999973819,1.0,1.0,"[sub-CGAY215, 2, 3, 1, Preserve, 1R, 0, 0.928571, 1.141374, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY215,2,3,2,Preserve,1R,0,0.875,1.0657623499864712,1.0,1.0,"[sub-CGAY215, 2, 3, 2, Preserve, 1R, 0, 0.875000, 1.065762, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_0,B2_t2_1,B2_t3_0,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY215,5,8,1,Preserve,1R,0,0.9285714285714286,1.1111556499963626,1.0,1.0,"[sub-CGAY215, 5, 8, 1, Preserve, 1R, 0, 0.928571, 1.111156, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY215,5,8,2,Preserve,1R,0,1.0,1.237108100016485,1.0,1.0,"[sub-CGAY215, 5, 8, 2, Preserve, 1R, 0, 1.000000, 1.237108, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY215,5,9,1,Expand,2R,0,1.0,1.2598960000032093,1.0,1.0,"[sub-CGAY215, 5, 9, 1, Expand, 2R, 0, 1.000000, 1.259896, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY215,5,9,2,Expand,2R,0,0.9375,1.1027042500063544,1.0,1.0,"[sub-CGAY215, 5, 9, 2, Expand, 2R, 0, 0.937500, 1.102704, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_0,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY216,1,0,1,Expand,2R,0,0.8571428571428571,1.1193670500069857,1.0,1.0,"[sub-CGAY216, 1, 0, 1, Expand, 2R, 0, 0.857143, 1.119367, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY216,1,0,2,Expand,2R,0,0.8125,1.1072395000082906,1.0,1.0,"[sub-CGAY216, 1, 0, 2, Expand, 2R, 0, 0.812500, 1.107240, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_0,B2_t2_0,B2_t3_0,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY216,2,3,1,Expand,4R,0,1.0,0.7942643499991391,1.0,1.0,"[sub-CGAY216, 2, 3, 1, Expand, 4R, 0, 1.000000, 0.794264, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY216,2,3,2,Expand,4R,0,1.0,0.9465922999952454,1.0,1.0,"[sub-CGAY216, 2, 3, 2, Expand, 4R, 0, 1.000000, 0.946592, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY216,3,4,1,Preserve,1R,0,0.8571428571428571,0.898286099996767,1.0,1.0,"[sub-CGAY216, 3, 4, 1, Preserve, 1R, 0, 0.857143, 0.898286, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_0,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY216,3,4,2,Preserve,1R,0,1.0,1.0319521999917924,1.0,1.0,"[sub-CGAY216, 3, 4, 2, Preserve, 1R, 0, 1.000000, 1.031952, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY216,3,5,1,Preserve,1R,0,0.9285714285714286,1.1637266500038095,1.0,1.0,"[sub-CGAY216, 3, 5, 1, Preserve, 1R, 0, 0.928571, 1.163727, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY216,3,5,2,Preserve,1R,0,0.9375,1.161835400009295,1.0,1.0,"[sub-CGAY216, 3, 5, 2, Preserve, 1R, 0, 0.937500, 1.161835, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_0,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,1,0,1,Destroy,4R,0,0.8461538461538461,1.5590409000287764,1.0,1.0,"[sub-CGAY217, 1, 0, 1, Destroy, 4R, 0, 0.846154, 1.559041, 1.0, 1.0]",1,1,0,1_1_0,0_0_1,B1_t0_1,B1_t1_nan,B1_t2_1,B1_t3_0,B1_t4_0,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,1,0,2,Destroy,4R,0,1.0,0.9146989999862853,1.0,1.0,"[sub-CGAY217, 1, 0, 2, Destroy, 4R, 0, 1.000000, 0.914699, 1.0, 1.0]",1,1,0,1_1_0,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,2,2,1,Preserve,1R,0,0.9285714285714286,1.241901000001235,1.0,1.0,"[sub-CGAY217, 2, 2, 1, Preserve, 1R, 0, 0.928571, 1.241901, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_0,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,2,2,2,Preserve,1R,0,1.0,0.9550514999718872,1.0,1.0,"[sub-CGAY217, 2, 2, 2, Preserve, 1R, 0, 1.000000, 0.955051, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,2,3,1,Preserve,1R,0,0.9285714285714286,0.9599762499856297,1.0,1.0,"[sub-CGAY217, 2, 3, 1, Preserve, 1R, 0, 0.928571, 0.959976, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,2,3,2,Preserve,1R,0,1.0,0.7629207500140183,1.0,1.0,"[sub-CGAY217, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.762921, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,3,4,1,Expand,2R,0,0.9285714285714286,1.1869968999817502,1.0,1.0,"[sub-CGAY217, 3, 4, 1, Expand, 2R, 0, 0.928571, 1.186997, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,3,4,2,Expand,2R,0,1.0,0.9324897500046063,1.0,1.0,"[sub-CGAY217, 3, 4, 2, Expand, 2R, 0, 1.000000, 0.932490, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,4,6,1,Preserve,1R,0,0.9285714285714286,1.0035438999766484,1.0,1.0,"[sub-CGAY217, 4, 6, 1, Preserve, 1R, 0, 0.928571, 1.003544, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,4,6,2,Preserve,1R,0,1.0,0.70757754999795,1.0,1.0,"[sub-CGAY217, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.707578, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY217,4,7,1,Expand,2R,0,0.9285714285714286,1.1961502000049222,1.0,1.0,"[sub-CGAY217, 4, 7, 1, Expand, 2R, 0, 0.928571, 1.196150, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY217,4,7,2,Expand,2R,0,1.0,0.79878959999769,1.0,1.0,"[sub-CGAY217, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.798790, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY218,2,3,1,Preserve,1R,0,1.0,0.8201453000074252,1.0,1.0,"[sub-CGAY218, 2, 3, 1, Preserve, 1R, 0, 1.000000, 0.820145, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY218,2,3,2,Preserve,1R,0,0.9375,0.8237044999841601,1.0,1.0,"[sub-CGAY218, 2, 3, 2, Preserve, 1R, 0, 0.937500, 0.823704, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_0,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY218,3,4,1,Expand,2R,0,0.8571428571428571,0.9721256500051823,1.0,1.0,"[sub-CGAY218, 3, 4, 1, Expand, 2R, 0, 0.857143, 0.972126, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY218,3,4,2,Expand,2R,0,0.75,0.9350229999690782,1.0,1.0,"[sub-CGAY218, 3, 4, 2, Expand, 2R, 0, 0.750000, 0.935023, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_0,B2_t2_1,B2_t3_0,B2_t4_0,B2_t5_1,B2_t6_0,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY218,5,8,1,Preserve,1R,0,0.8571428571428571,1.0346289000008255,1.0,1.0,"[sub-CGAY218, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.034629, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_0,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY218,5,8,2,Preserve,1R,0,1.0,0.7289372000086587,1.0,1.0,"[sub-CGAY218, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.728937, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY218,5,9,1,Expand,2R,0,0.9285714285714286,0.7621413499873597,1.0,1.0,"[sub-CGAY218, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.762141, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY218,5,9,2,Expand,2R,0,1.0,0.777362599998014,1.0,1.0,"[sub-CGAY218, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.777363, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY219,1,0,1,Destroy,4R,0,0.8571428571428571,1.1482766999979503,1.0,1.0,"[sub-CGAY219, 1, 0, 1, Destroy, 4R, 0, 0.857143, 1.148277, 1.0, 1.0]",1,1,0,1_1_0,0_0_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_0,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY219,1,0,2,Destroy,4R,0,0.9375,0.9798394000099507,1.0,1.0,"[sub-CGAY219, 1, 0, 2, Destroy, 4R, 0, 0.937500, 0.979839, 1.0, 1.0]",1,1,0,1_1_0,0_0_1,,,,,,,,,,,,,,,B2_t0_0,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY219,2,2,1,Expand,2R,0,0.8571428571428571,1.3966742499906104,1.0,1.0,"[sub-CGAY219, 2, 2, 1, Expand, 2R, 0, 0.857143, 1.396674, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_1,B1_t1_0,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY219,2,2,2,Expand,2R,0,1.0,1.0849811499938369,1.0,1.0,"[sub-CGAY219, 2, 2, 2, Expand, 2R, 0, 1.000000, 1.084981, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY219,3,4,1,Preserve,1R,0,0.7857142857142857,1.308620099996915,1.0,1.0,"[sub-CGAY219, 3, 4, 1, Preserve, 1R, 0, 0.785714, 1.308620, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_0,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY219,3,4,2,Preserve,1R,0,0.9375,1.0501358500041533,1.0,1.0,"[sub-CGAY219, 3, 4, 2, Preserve, 1R, 0, 0.937500, 1.050136, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_0,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY219,3,5,1,Preserve,1R,0,0.8571428571428571,1.0951213499938603,1.0,1.0,"[sub-CGAY219, 3, 5, 1, Preserve, 1R, 0, 0.857143, 1.095121, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY219,3,5,2,Preserve,1R,0,1.0,0.8133647500071675,1.0,1.0,"[sub-CGAY219, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.813365, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY219,5,8,1,Preserve,1R,0,0.8571428571428571,0.981284500012407,1.0,1.0,"[sub-CGAY219, 5, 8, 1, Preserve, 1R, 0, 0.857143, 0.981285, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_1,B1_t1_0,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY219,5,8,2,Preserve,1R,0,1.0,0.968164500023704,1.0,1.0,"[sub-CGAY219, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.968165, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY220,1,1,1,Expand,4R,0,0.9285714285714286,1.1607791999704204,1.0,1.0,"[sub-CGAY220, 1, 1, 1, Expand, 4R, 0, 0.928571, 1.160779, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,B1_t0_1,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY220,1,1,2,Expand,4R,0,1.0,1.0906193000264466,1.0,1.0,"[sub-CGAY220, 1, 1, 2, Expand, 4R, 0, 1.000000, 1.090619, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY220,2,2,1,Expand,2R,0,0.8571428571428571,1.2705873500090092,1.0,1.0,"[sub-CGAY220, 2, 2, 1, Expand, 2R, 0, 0.857143, 1.270587, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY220,2,2,2,Expand,2R,0,0.8666666666666667,1.522738500032574,1.0,1.0,"[sub-CGAY220, 2, 2, 2, Expand, 2R, 0, 0.866667, 1.522739, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_0,B2_t2_1,B2_t3_0,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_nan,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY220,2,3,1,Destroy,4R,0,0.8571428571428571,1.1980599999660626,1.0,1.0,"[sub-CGAY220, 2, 3, 1, Destroy, 4R, 0, 0.857143, 1.198060, 1.0, 1.0]",0,1,1,0_1_1,1_0_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_0,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
