Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
AF2,AF3,2,4,1.1888517343011895,1.2080039054004448,-0.019152171099255266,0.11718662472578857,-0.1634330807297376,70,0.8706502505200969,0.9062942517421262,,
AF2,AF3,2,5,1.2700938799692072,1.2188130289399683,0.05128085102923885,0.1382772596273097,0.3708552741604297,71,0.7119518041295333,0.7862044462780122,,
AF2,AF3,2,6,1.1753084257231226,1.2647211078953995,-0.08941268217227694,0.13996299240646376,-0.6388308840426572,71,0.5250157622319189,0.6334300810114454,,
AF2,AF3,2,7,1.1262222705988867,1.2165577486550712,-0.09033547805618447,0.10686893010257761,-0.8452922469559339,69,0.40094460492750084,0.5306619771099276,,
AF2,AF3,2,8,0.9169387228212079,1.105849357880743,-0.18891063505953498,0.0994908173019408,-1.8987745822432789,71,0.06319567196431158,0.16250315647965835,,
AF2,AF3,2,9,0.9477182828489666,1.1328323473746398,-0.18511406452567314,0.10551159195290516,-1.7544429109580526,71,0.08504043415868541,0.19879582011121266,,
AF2,AF3,2,10,1.2555668256910069,1.109013952646963,0.14655287304404396,0.1336360500038168,1.0966567257851325,71,0.27770940297569874,0.41656410446354813,,
AF2,AF3,2,11,1.1805008228913332,1.1430505815779772,0.03745024131335595,0.12217767313311582,0.3065227905638121,71,0.7601345856002928,0.8227508840157635,,
AF2,AF3,2,12,1.003284757123421,1.109754771034635,-0.10647001391121402,0.12990391678410187,-0.8196058790757281,71,0.415777534036588,0.545338723858694,,
AF2,AF3,2,13,0.9190283256991214,1.116266949958105,-0.19723862425898364,0.09071694156924759,-2.174220391991766,71,0.033856324070536535,0.12188276665393152,,
AF2,AF3,2,14,1.0852443400268645,1.0668106236928332,0.018433716334031347,0.09361357719806329,0.19691285052626653,71,0.8444832298013076,0.8889297155803239,,
AF2,AF3,2,15,1.0908479657243204,1.044822215797802,0.04602574992651842,0.10790586057646938,0.4265361462355557,71,0.6710088152652292,0.7688534881016912,,
